BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative	CM26	[51]		P05141	1	4.4	3.58	2.5e-06	32895.6	HOMO SAPIENS	ADT2_HUMAN ADP/ATP translocase 2
negative	CM26	[52]		P43243	2	6.5	1.78	0.00041	94624	HOMO SAPIENS	MATR3_HUMAN Matrin-3
negative	CM26	[53]		Q13247	3	8.7	1.66	0.00022	39587.1	HOMO SAPIENS	SFRS6_HUMAN Splicing factor, arginine/serine-rich 6
negative	CM26	[54]		P62913	1	7.9	3.29	3.9e-06	20252.6	HOMO SAPIENS	RL11_HUMAN 60S ribosomal protein L11
negative	CM26	[55]		O75533	2	3.1	1.72	0.0058	145816.7	HOMO SAPIENS	SF3B1_HUMAN Splicing factor 3B subunit 1
negative	CM26	[56]		P62249	2	15.8	2.12	2.9e-05	16445.5	HOMO SAPIENS	RS16_HUMAN 40S ribosomal protein S16
negative	CM26	[57]		Q9NXV2	1	5.1	3.1	9.8e-06	26092.8	HOMO SAPIENS	KCTD5_HUMAN BTB/POZ domain-containing protein KCTD5
negative	CM26	[58]		P09651	1	2.7	3.02	6.7e-06	38846.1	HOMO SAPIENS	ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1
negative	CM26	[59]		P62316	2	16.1	1.48	0.0043	13527	HOMO SAPIENS	SMD2_HUMAN Small nuclear ribonucleoprotein Sm D2
negative	CM26	[5]		Q9BQA1	12	41.5	5.07	3.8e-08	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50
negative	CM26	[60]		P42677	1	15.5	2.85	2.2e-05	9461.2	HOMO SAPIENS	RS27_HUMAN 40S ribosomal protein S27
negative	CM26	[61]		Q13151	1	5.2	2.73	1e-05	30840.9	HOMO SAPIENS	ROA0_HUMAN Heterogeneous nuclear ribonucleoprotein A0
negative	CM26	[62]		Q16576	1	7.3	2.61	5e-04	47820.5	HOMO SAPIENS	RBBP7_HUMAN Histone-binding protein RBBP7
negative	CM26	[63]		P07910	1	5.2	2.48	3.9e-05	33670.3	HOMO SAPIENS	HNRPC_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2
negative	CM26	[64]		P62750	1	8.3	2.33	1.9e-05	17695.2	HOMO SAPIENS	RL23A_HUMAN 60S ribosomal protein L23a
negative	CM26	[65]		P15880	1	3.8	2.31	1.3e-05	31324.7	HOMO SAPIENS	RS2_HUMAN 40S ribosomal protein S2
negative	CM26	[66]		P62314	1	16.8	2.3	1.2e-05	13281.7	HOMO SAPIENS	SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1
negative	CM26	[67]		Q92466	1	10.1	2.19	4.2e-05	47864.4	HOMO SAPIENS	DDB2_HUMAN DNA damage-binding protein 2
negative	CM26	[68]		Q16629	2	12.6	1.37	0.00053	27366.8	HOMO SAPIENS	SFRS7_HUMAN Splicing factor, arginine/serine-rich 7
negative	CM26	[69]		P62851	2	15.2	1.2	0.00065	13742.2	HOMO SAPIENS	RS25_HUMAN 40S ribosomal protein S25
negative	CM26	[6]		O75688	15	47.8	4.09	4.9e-07	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B
negative	CM26	[70]		Q7Z6I8	1	14.4	2.04	0.0011	20131.9	HOMO SAPIENS	CE024_HUMAN UPF0461 protein C5orf24
negative	CM26	[71]		P52907	1	6.3	2.01	0.00051	32923	HOMO SAPIENS	CAZA1_HUMAN F-actin-capping protein subunit alpha-1
negative	CM26	[72]		Q99873	1	3	1.95	4.4e-05	41515.9	HOMO SAPIENS	ANM1_HUMAN Protein arginine N-methyltransferase 1
negative	CM26	[73]		P84103	1	5.5	1.82	0.00014	19329.8	HOMO SAPIENS	SFRS3_HUMAN Splicing factor, arginine/serine-rich 3
negative	CM26	[74]		Q9Y4B6	1	1.8	1.77	0.00055	169008.7	HOMO SAPIENS	VPRBP_HUMAN Protein VPRBP
negative	CM26	[75]		P35637	1	2.7	1.76	0.00011	53426.2	HOMO SAPIENS	FUS_HUMAN RNA-binding protein FUS
negative	CM26	[76]		Q14257	1	8.2	1.66	0.00082	36876.7	HOMO SAPIENS	RCN2_HUMAN Reticulocalbin-2 precursor
negative	CM26	[77]		P47756	1	7.2	1.62	0.00068	31350.8	HOMO SAPIENS	CAPZB_HUMAN F-actin-capping protein subunit beta
negative	CM26	[78]		Q13435	2	2.2	0.91	0.0026	97657.5	HOMO SAPIENS	SF3B2_HUMAN Splicing factor 3B subunit 2
negative	CM26	[79]		P62805	1	9.7	1.56	0.00036	11367.4	HOMO SAPIENS	H4_HUMAN Histone H4
negative	CM26	[7]		P98175	14	17.4	4.18	3.4e-07	103460.3	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10
negative	CM26	[80]		Q8N5Z5	1	3.8	1.54	0.00046	34888.4	HOMO SAPIENS	KCD17_HUMAN BTB/POZ domain-containing protein KCTD17
negative	CM26	[8-1]	3	Q13310	8	16	4.49	1.3e-07	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4
negative	CM26	[81]		Q8IWX8	1	1.2	1.49	0.00017	103573.9	HOMO SAPIENS	CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein
negative	CM26	[82]		Q86V81	1	5.4	1.47	0.0042	26888.1	HOMO SAPIENS	THOC4_HUMAN THO complex subunit 4
negative	CM26	[83]		P40227	1	3.2	1.24	0.0011	58024.7	HOMO SAPIENS	TCPZ_HUMAN T-complex protein 1 subunit zeta
negative	CM26	[84]		Q13242	1	5	1.17	0.0013	25542.4	HOMO SAPIENS	SFRS9_HUMAN Splicing factor, arginine/serine-rich 9
negative	CM26	[85]		Q08211	1	1.4	0.96	0.0033	140959.7	HOMO SAPIENS	DHX9_HUMAN ATP-dependent RNA helicase A
negative	CM26	[86]		O43390	1	1.9	0.79	0.0019	70943.6	HOMO SAPIENS	HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R
negative	CM26	[87]		P50914	1	5.6	0.79	0.0021	23289.9	HOMO SAPIENS	RL14_HUMAN 60S ribosomal protein L14
negative	CM26	[88]		P61254	1	6.2	0.79	0.0059	17258.4	HOMO SAPIENS	RL26_HUMAN 60S ribosomal protein L26
negative	CM26	[89]		O43143	2	2	0.35	0.0091	90933.6	HOMO SAPIENS	DHX15_HUMAN Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
negative	CM26	[8]		P11940	12	21.7	4.49	1.3e-07	70671.5	HOMO SAPIENS	PABP1_HUMAN Polyadenylate-binding protein 1
negative	CM26	[90]		P81605	1	10	0.49	0.0094	11284	HOMO SAPIENS	DCD_HUMAN Dermcidin precursor
negative	CM26	[91]		P61247	1	3	0.43	0.0055	29945.2	HOMO SAPIENS	RS3A_HUMAN 40S ribosomal protein S3a
negative	CM26	[9]		Q9Y2W1	13	16.1	3.52	8.1e-06	108666.6	HOMO SAPIENS	TR150_HUMAN Thyroid hormone receptor-associated protein 3
negative	CM319	[100]		P62854	3	33.9	4.99	1.9e-07	13015.5	HOMO SAPIENS	RS26_HUMAN 40S ribosomal protein S26
negative	CM319	[101]		P18124	4	19.8	3.53	0.00011	29226	HOMO SAPIENS	RL7_HUMAN 60S ribosomal protein L7
negative	CM319	[102]		Q5BKZ1	5	9.5	2.61	5.4e-05	65654.4	HOMO SAPIENS	ZN326_HUMAN Zinc finger protein 326
negative	CM319	[103]		P09012	3	17.7	4.69	2.1e-07	31279.8	HOMO SAPIENS	SNRPA_HUMAN U1 small nuclear ribonucleoprotein A
negative	CM319	[104]		P23528	4	39.8	3.25	7e-06	18502.7	HOMO SAPIENS	COF1_HUMAN Cofilin-1
negative	CM319	[105]		P62753	5	21.3	3.14	1.7e-06	28680.9	HOMO SAPIENS	RS6_HUMAN 40S ribosomal protein S6
negative	CM319	[106]		Q9H2U1	4	5.6	3.41	9.5e-06	114761.1	HOMO SAPIENS	DHX36_HUMAN Probable ATP-dependent RNA helicase DHX36
negative	CM319	[107]		P05141	4	15.4	3.05	3.1e-06	32852.5	HOMO SAPIENS	ADT2_HUMAN ADP/ATP translocase 2
negative	CM319	[108]		Q12905	3	11.3	4.6	2.5e-08	43062.5	HOMO SAPIENS	ILF2_HUMAN Interleukin enhancer-binding factor 2
negative	CM319	[109]		P62314	4	54.6	2.93	1.1e-05	13281.7	HOMO SAPIENS	SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1
negative	CM319	[10]		P51991	15	37.3	6.8	6.4e-11	39595.3	HOMO SAPIENS	ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3
negative	CM319	[110]		P62841	2	22.1	5.77	7.2e-09	17040.3	HOMO SAPIENS	RS15_HUMAN 40S ribosomal protein S15
negative	CM319	[11-1]	1	Q13310	9	18.5	5.28	2.9e-09	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4
negative	CM319	[111]		Q15393	5	5.5	2.38	3.1e-05	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3
negative	CM319	[112]		P61254	6	24.1	2	2e-04	17258.4	HOMO SAPIENS	RL26_HUMAN 60S ribosomal protein L26
negative	CM319	[113]		P62979	4	27.6	3.06	2.4e-05	17965.1	HOMO SAPIENS	RS27A_HUMAN Ubiquitin-40S ribosomal protein S27a
negative	CM319	[114]		P46779	6	29.2	2.11	0.00011	15747.6	HOMO SAPIENS	RL28_HUMAN 60S ribosomal protein L28
negative	CM319	[115]		P26641	3	8.5	3.74	1.1e-06	50119.2	HOMO SAPIENS	EF1G_HUMAN Elongation factor 1-gamma
negative	CM319	[116]		P25398	2	31.1	5.1	1.4e-07	14515.1	HOMO SAPIENS	RS12_HUMAN 40S ribosomal protein S12
negative	CM319	[117]		Q01081	3	21.7	3.39	1.7e-06	27872.3	HOMO SAPIENS	U2AF1_HUMAN Splicing factor U2AF 35 kDa subunit
negative	CM319	[118]		P62906	6	30.9	2.27	4.1e-05	24831.5	HOMO SAPIENS	RL10A_HUMAN 60S ribosomal protein L10a
negative	CM319	[119]		P50914	3	14.4	3.97	1.2e-06	23432.1	HOMO SAPIENS	RL14_HUMAN 60S ribosomal protein L14
negative	CM319	[11]		P11940	19	44.2	5.28	2.9e-09	70671.5	HOMO SAPIENS	PABP1_HUMAN Polyadenylate-binding protein 1
negative	CM319	[120]		Q8IXB1	4	6.2	2.51	3.7e-05	91080.5	HOMO SAPIENS	DJC10_HUMAN DnaJ homolog subfamily C member 10
negative	CM319	[121]		Q02543	3	15.3	3.94	1e-06	20762.6	HOMO SAPIENS	RL18A_HUMAN 60S ribosomal protein L18a
negative	CM319	[122]		Q7Z417	3	9.8	3.3	5.2e-05	76121.7	HOMO SAPIENS	NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2
negative	CM319	[123-1]	2	P31483	4	11.9	1.5	0.00016	42963.5	HOMO SAPIENS	TIA1_HUMAN Nucleolysin TIA-1 isoform p40
negative	CM319	[123]		Q01085	4	14.9	2.29	2.7e-05	41591.1	HOMO SAPIENS	TIAR_HUMAN Nucleolysin TIAR
negative	CM319	[124]		P18754	3	12.6	3.8	1.1e-07	44969.4	HOMO SAPIENS	RCC1_HUMAN Regulator of chromosome condensation
negative	CM319	[125]		P48643	2	4.8	4.74	7e-08	59671.6	HOMO SAPIENS	TCPE_HUMAN T-complex protein 1 subunit epsilon
negative	CM319	[126]		Q9Y3U8	3	28.6	3.6	1.7e-07	12253.8	HOMO SAPIENS	RL36_HUMAN 60S ribosomal protein L36
negative	CM319	[127]		P46782	2	12.3	4.74	1.6e-07	22876.6	HOMO SAPIENS	RS5_HUMAN 40S ribosomal protein S5
negative	CM319	[128]		P14678	3	12.1	3.57	2.4e-07	24610.3	HOMO SAPIENS	RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B'
negative	CM319	[129]		P11177	2	8.9	4.13	3.7e-07	39233.8	HOMO SAPIENS	ODPB_HUMAN Pyruvate dehydrogenase E1 component subunit beta, mitochondrial
negative	CM319	[12]		P09874	15	19.6	6.61	1.3e-10	113084.8	HOMO SAPIENS	PARP1_HUMAN Poly [ADP-ribose] polymerase 1
negative	CM319	[130]		P23526	3	8.8	2.59	9.6e-06	47716.5	HOMO SAPIENS	SAHH_HUMAN Adenosylhomocysteinase
negative	CM319	[13-1]	15	P23246	16	31.4	4	8.2e-07	76150	HOMO SAPIENS	SFPQ_HUMAN Splicing factor, proline- and glutamine-rich
negative	CM319	[131]		P12004	3	18.8	3.2	2.2e-06	28769.1	HOMO SAPIENS	PCNA_HUMAN Proliferating cell nuclear antigen
negative	CM319	[132]		P62304	3	29.3	3.36	2.9e-06	10803.7	HOMO SAPIENS	RUXE_HUMAN Small nuclear ribonucleoprotein E
negative	CM319	[133]		P42766	3	18.7	2.51	2e-05	14551.6	HOMO SAPIENS	RL35_HUMAN 60S ribosomal protein L35
negative	CM319	[134]		Q08J23	5	8.5	1.66	0.00048	86471.5	HOMO SAPIENS	NSUN2_HUMAN tRNA (cytosine(34)-C(5))-methyltransferase
negative	CM319	[135]		P12956	3	7.6	2.54	4.4e-05	69843.7	HOMO SAPIENS	XRCC6_HUMAN X-ray repair cross-complementing protein 6
negative	CM319	[136]		P41091	2	8.9	3.87	9.2e-06	51109.9	HOMO SAPIENS	IF2G_HUMAN Eukaryotic translation initiation factor 2 subunit 3
negative	CM319	[137]		Q9UQ80	3	7.1	2.47	0.00012	43787.3	HOMO SAPIENS	PA2G4_HUMAN Proliferation-associated protein 2G4
negative	CM319	[138]		Q04837	2	22.3	3.65	6e-07	17259.8	HOMO SAPIENS	SSBP_HUMAN Single-stranded DNA-binding protein, mitochondrial
negative	CM319	[139]		P62851	3	20.8	2.89	1.7e-05	13742.2	HOMO SAPIENS	RS25_HUMAN 40S ribosomal protein S25
negative	CM319	[13]		Q15233	16	37.2	5.5	3.8e-08	54232	HOMO SAPIENS	NONO_HUMAN Non-POU domain-containing octamer-binding protein
negative	CM319	[140]		Q9BY44	4	10.6	1.99	0.00032	64990.7	HOMO SAPIENS	EIF2A_HUMAN Eukaryotic translation initiation factor 2A
negative	CM319	[14-1]	1	Q71U36	15	42.8	5.25	1.6e-08	50136.1	HOMO SAPIENS	TBA1A_HUMAN Tubulin alpha-1A chain
negative	CM319	[141]		P98179	4	35	1.82	0.00042	17170.5	HOMO SAPIENS	RBM3_HUMAN Putative RNA-binding protein 3
negative	CM319	[14-2]	1	Q13748	13	37.6	5.25	1.6e-08	49960	HOMO SAPIENS	TBA3C_HUMAN Tubulin alpha-3C/D chain
negative	CM319	[142]		P50990	2	4.9	3.36	4e-06	59621.1	HOMO SAPIENS	TCPQ_HUMAN T-complex protein 1 subunit theta
negative	CM319	[14-3]	1	Q6PEY2	9	33.1	5.25	1.6e-08	49859	HOMO SAPIENS	TBA3E_HUMAN Tubulin alpha-3E chain
negative	CM319	[143]		Q8NDV7	4	4.9	2.07	0.00023	210298.9	HOMO SAPIENS	TNR6A_HUMAN Trinucleotide repeat-containing gene 6A protein
negative	CM319	[144]		O95429	3	8.3	2.95	7.4e-07	49594.5	HOMO SAPIENS	BAG4_HUMAN BAG family molecular chaperone regulator 4
negative	CM319	[145]		Q7L2E3	3	3.9	2.8	2.5e-05	133939.3	HOMO SAPIENS	DHX30_HUMAN Putative ATP-dependent RNA helicase DHX30
negative	CM319	[146]		Q8WWM7	2	3.2	3.91	2.6e-07	113374.5	HOMO SAPIENS	ATX2L_HUMAN Ataxin-2-like protein
negative	CM319	[147]		P40429	4	21.2	2.09	6e-05	23577.4	HOMO SAPIENS	RL13A_HUMAN 60S ribosomal protein L13a
negative	CM319	[148]		Q9UMS4	5	12.3	1.46	0.003	55181.3	HOMO SAPIENS	PRP19_HUMAN Pre-mRNA-processing factor 19
negative	CM319	[149]		P62306	3	50	2.6	6.3e-05	9725.3	HOMO SAPIENS	RUXF_HUMAN Small nuclear ribonucleoprotein F
negative	CM319	[14]		P68363	15	42.8	5.25	1.6e-08	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain
negative	CM319	[150]		Q92900	2	2.3	3.22	2.7e-06	124346.4	HOMO SAPIENS	RENT1_HUMAN Regulator of nonsense transcripts 1
negative	CM319	[151]		P62244	4	26.2	1.77	0.00089	14839.6	HOMO SAPIENS	RS15A_HUMAN 40S ribosomal protein S15a
negative	CM319	[152]		Q9BXS5	3	13.2	2.85	3.8e-06	48587.3	HOMO SAPIENS	AP1M1_HUMAN AP-1 complex subunit mu-1
negative	CM319	[153]		P46778	4	31.9	1.84	0.00023	18565	HOMO SAPIENS	RL21_HUMAN 60S ribosomal protein L21
negative	CM319	[154]		Q15717	2	6.1	3.35	1.1e-06	36092.2	HOMO SAPIENS	ELAV1_HUMAN ELAV-like protein 1
negative	CM319	[155]		P08621	4	9.2	1.59	0.0021	51557.1	HOMO SAPIENS	RU17_HUMAN U1 small nuclear ribonucleoprotein 70 kDa
negative	CM319	[156]		P13645	4	7.4	1.69	0.00065	58827.5	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10
negative	CM319	[157]		Q7Z2W4	2	2.8	3.26	6.5e-06	101432.3	HOMO SAPIENS	ZCCHV_HUMAN Zinc finger CCCH-type antiviral protein 1
negative	CM319	[158]		Q96C36	1	5.3	5.1	5.2e-08	33637.5	HOMO SAPIENS	P5CR2_HUMAN Pyrroline-5-carboxylate reductase 2
negative	CM319	[159]		P39748	2	8.2	3.12	1.4e-05	42593.4	HOMO SAPIENS	FEN1_HUMAN Flap endonuclease 1
negative	CM319	[15]		Q00839	16	23.4	5.52	3.1e-09	90585.2	HOMO SAPIENS	HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U
negative	CM319	[160]		Q13242	4	20.4	1.6	6e-04	25542.4	HOMO SAPIENS	SRSF9_HUMAN Serine/arginine-rich splicing factor 9
negative	CM319	[161]		P05386	1	37.7	4.91	3e-08	11514	HOMO SAPIENS	RLA1_HUMAN 60S acidic ribosomal protein P1
negative	CM319	[162]		P83731	1	8.3	4.87	2.8e-07	17779.1	HOMO SAPIENS	RL24_HUMAN 60S ribosomal protein L24
negative	CM319	[163]		P13647	2	3.7	2.41	0.00044	62378.9	HOMO SAPIENS	K2C5_HUMAN Keratin, type II cytoskeletal 5
negative	CM319	[164]		Q96EP5	1	3.7	4.65	1.1e-07	43383.7	HOMO SAPIENS	DAZP1_HUMAN DAZ-associated protein 1
negative	CM319	[165]		P35268	2	18.8	2.52	3.8e-05	14787.1	HOMO SAPIENS	RL22_HUMAN 60S ribosomal protein L22
negative	CM319	[166]		Q00577	2	11.2	3.1	3e-06	34911	HOMO SAPIENS	PURA_HUMAN Transcriptional activator protein Pur-alpha
negative	CM319	[167]		P47914	1	9.4	4.56	1.2e-08	17752.2	HOMO SAPIENS	RL29_HUMAN 60S ribosomal protein L29
negative	CM319	[168]		P62266	2	14	2.85	6.1e-06	15807.7	HOMO SAPIENS	RS23_HUMAN 40S ribosomal protein S23
negative	CM319	[169]		O43175	2	5.3	2.86	2.7e-05	56651	HOMO SAPIENS	SERA_HUMAN D-3-phosphoglycerate dehydrogenase
negative	CM319	[16]		P14618	13	31.3	6.47	2.9e-10	57937.4	HOMO SAPIENS	KPYM_HUMAN Pyruvate kinase isozymes M1/M2
negative	CM319	[170]		P36578	2	7	2.38	4.4e-05	47697.7	HOMO SAPIENS	RL4_HUMAN 60S ribosomal protein L4
negative	CM319	[17-1]	3	P07437	14	40.3	4.14	2.5e-07	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain
negative	CM319	[171]		P62995	1	5.6	4.34	3.3e-07	33665.9	HOMO SAPIENS	TRA2B_HUMAN Transformer-2 protein homolog beta
negative	CM319	[17-2]	3	Q13885	13	39.3	4.55	2e-07	49907.4	HOMO SAPIENS	TBB2A_HUMAN Tubulin beta-2A chain
negative	CM319	[172]		P49411	2	7.3	2.63	6.8e-06	49542	HOMO SAPIENS	EFTU_HUMAN Elongation factor Tu, mitochondrial
negative	CM319	[17-3]	3	Q9BVA1	13	39.3	4.55	2e-07	49953.5	HOMO SAPIENS	TBB2B_HUMAN Tubulin beta-2B chain
negative	CM319	[173]		P40227	2	6.2	2.79	3.7e-06	58024.7	HOMO SAPIENS	TCPZ_HUMAN T-complex protein 1 subunit zeta
negative	CM319	[17-4]	2	Q13509	9	25.6	4.43	2.8e-07	50433.2	HOMO SAPIENS	TBB3_HUMAN Tubulin beta-3 chain
negative	CM319	[174]		P62158	2	20.1	2.66	3.8e-06	16837.7	HOMO SAPIENS	CALM_HUMAN Calmodulin
negative	CM319	[17-5]	3	Q9BUF5	7	23.3	4.55	2e-07	49857.6	HOMO SAPIENS	TBB6_HUMAN Tubulin beta-6 chain
negative	CM319	[175]		P83881	2	9.4	2.45	3.2e-05	12440.9	HOMO SAPIENS	RL36A_HUMAN 60S ribosomal protein L36a
negative	CM319	[17-6]	1	Q3ZCM7	7	20.7	3.13	1.4e-05	49776.5	HOMO SAPIENS	TBB8_HUMAN Tubulin beta-8 chain
negative	CM319	[176]		P35527	2	4	2.07	1e-04	62064.8	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9
negative	CM319	[17-7]	1	A6NNZ2	6	17.3	2.6	2e-05	49573.1	HOMO SAPIENS	TBB8B_HUMAN Tubulin beta-8 chain B
negative	CM319	[177]		P27694	1	2.3	4.05	2.6e-06	68138.8	HOMO SAPIENS	RFA1_HUMAN Replication protein A 70 kDa DNA-binding subunit
negative	CM319	[17-8]	1	A6NKZ8	4	15.9	2.6	2e-05	41775.5	HOMO SAPIENS	YI016_HUMAN Putative tubulin beta chain-like protein ENSP00000290377
negative	CM319	[178]		P61353	3	27.9	1.97	5.5e-05	15797.9	HOMO SAPIENS	RL27_HUMAN 60S ribosomal protein L27
negative	CM319	[179]		P62888	2	17.4	2.51	1.7e-05	12784.2	HOMO SAPIENS	RL30_HUMAN 60S ribosomal protein L30
negative	CM319	[17]		P68371	15	44	4.55	2e-07	49831.5	HOMO SAPIENS	TBB4B_HUMAN Tubulin beta-4B chain
negative	CM319	[180]		Q9HCE1	2	3.3	2.45	1.7e-05	113672.3	HOMO SAPIENS	MOV10_HUMAN Putative helicase MOV-10
negative	CM319	[181]		O75607	1	9.6	3.93	1.8e-06	19343.9	HOMO SAPIENS	NPM3_HUMAN Nucleoplasmin-3
negative	CM319	[182]		P06733	2	9.7	1.95	0.0015	47169.4	HOMO SAPIENS	ENOA_HUMAN Alpha-enolase
negative	CM319	[183]		Q9Y5A9	2	4.1	2.11	1e-04	62334.7	HOMO SAPIENS	YTHD2_HUMAN YTH domain family protein 2
negative	CM319	[184]		P18621	4	20.7	1.18	0.00081	21397.2	HOMO SAPIENS	RL17_HUMAN 60S ribosomal protein L17
negative	CM319	[185]		A8MWD9	2	17.1	1.85	4e-04	8544.1	HOMO SAPIENS	RUXGL_HUMAN Small nuclear ribonucleoprotein G-like protein
negative	CM319	[186]		P42677	1	15.5	3.56	7.1e-06	9461.2	HOMO SAPIENS	RS27_HUMAN 40S ribosomal protein S27
negative	CM319	[187]		Q9P2J5	2	2.4	2.18	8e-05	134467.4	HOMO SAPIENS	SYLC_HUMAN Leucine--tRNA ligase, cytoplasmic
negative	CM319	[188]		O76094	3	7.3	1.79	1e-04	74606.8	HOMO SAPIENS	SRP72_HUMAN Signal recognition particle 72 kDa protein
negative	CM319	[189]		O75494	2	10.3	2.4	1.2e-05	31300.8	HOMO SAPIENS	SRS10_HUMAN Serine/arginine-rich splicing factor 10
negative	CM319	[18]		Q92499	16	26.9	4.86	3.8e-08	82432.9	HOMO SAPIENS	DDX1_HUMAN ATP-dependent RNA helicase DDX1
negative	CM319	[190]		Q15029	1	1.6	3.38	5.8e-07	109436.7	HOMO SAPIENS	U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component
negative	CM319	[19-1]	7	Q92804	8	31.1	4.62	2.1e-07	61830.4	HOMO SAPIENS	RBP56_HUMAN TATA-binding protein-associated factor 2N
negative	CM319	[191]		Q00325	1	3.3	3.34	1.1e-06	40095.2	HOMO SAPIENS	MPCP_HUMAN Phosphate carrier protein, mitochondrial
negative	CM319	[192]		P20042	2	7.5	1.79	5.9e-05	38388.7	HOMO SAPIENS	IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2
negative	CM319	[193]		P46777	1	6.1	3.24	5.7e-06	34362.9	HOMO SAPIENS	RL5_HUMAN 60S ribosomal protein L5
negative	CM319	[194]		Q02790	2	7	2.06	6.8e-05	51805	HOMO SAPIENS	FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4
negative	CM319	[195]		P10809	3	9.6	1.23	0.0015	61055.2	HOMO SAPIENS	CH60_HUMAN 60 kDa heat shock protein, mitochondrial
negative	CM319	[196]		P46776	1	7.4	3.13	8.1e-07	16561.5	HOMO SAPIENS	RL27A_HUMAN 60S ribosomal protein L27a
negative	CM319	[197]		Q9NWT6	1	4.9	3.11	5.1e-06	40285.8	HOMO SAPIENS	HIF1N_HUMAN Hypoxia-inducible factor 1-alpha inhibitor
negative	CM319	[198]		Q9BVP2	2	7.1	1.58	0.0012	61993.7	HOMO SAPIENS	GNL3_HUMAN Guanine nucleotide-binding protein-like 3
negative	CM319	[199]		P32322	1	5.3	3.01	5.8e-06	33360.9	HOMO SAPIENS	P5CR1_HUMAN Pyrroline-5-carboxylate reductase 1, mitochondrial
negative	CM319	[19]		P35637	14	24.9	4.69	1.4e-07	53426.2	HOMO SAPIENS	FUS_HUMAN RNA-binding protein FUS
negative	CM319	[1]		Q9P2R3	31	34.7	5.42	3.2e-08	128400.4	HOMO SAPIENS	ANFY1_HUMAN Ankyrin repeat and FYVE domain-containing protein 1
negative	CM319	[200]		Q8NHQ9	1	2.8	2.99	5.4e-07	68547.4	HOMO SAPIENS	DDX55_HUMAN ATP-dependent RNA helicase DDX55
negative	CM319	[20-1]	12	Q92841	13	23.7	4.06	2.2e-07	72372.1	HOMO SAPIENS	DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17
negative	CM319	[201]		Q15084	1	3.2	2.93	9e-05	48121.7	HOMO SAPIENS	PDIA6_HUMAN Protein disulfide-isomerase A6
negative	CM319	[20-2]	13	P17844	14	23.3	4.02	1.6e-07	69148.7	HOMO SAPIENS	DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5
negative	CM319	[202]		P84090	1	11.5	2.9	1.6e-06	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog
negative	CM319	[203]		Q9BQ67	1	3.6	2.87	4.6e-06	49419.6	HOMO SAPIENS	GRWD1_HUMAN Glutamate-rich WD repeat-containing protein 1
negative	CM319	[204]		P11908	1	5.3	2.82	1.5e-05	34769.4	HOMO SAPIENS	PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2
negative	CM319	[205]		Q9Y3Y2	2	11.7	1.42	0.0014	26396.8	HOMO SAPIENS	CHTOP_HUMAN Chromatin target of PRMT1 protein
negative	CM319	[206]		P60866	2	22.7	1.22	0.0071	13372.8	HOMO SAPIENS	RS20_HUMAN 40S ribosomal protein S20
negative	CM319	[207]		P49368	2	6.4	1.22	0.0016	60534.5	HOMO SAPIENS	TCPG_HUMAN T-complex protein 1 subunit gamma
negative	CM319	[208]		Q00610	3	3.2	0.95	0.0032	191616.3	HOMO SAPIENS	CLH1_HUMAN Clathrin heavy chain 1
negative	CM319	[209]		Q9Y285	1	5.9	2.15	0.0024	57564.1	HOMO SAPIENS	SYFA_HUMAN Phenylalanine--tRNA ligase alpha subunit
negative	CM319	[20]		O00571	14	28.1	5.26	7.6e-09	73244	HOMO SAPIENS	DDX3X_HUMAN ATP-dependent RNA helicase DDX3X
