gene_id1	gene_id2	complex_id	complex_name
59	6170	3055	Nop56p-associated pre-rRNA complex
59	6173	3055	Nop56p-associated pre-rRNA complex
59	6175	3055	Nop56p-associated pre-rRNA complex
59	6176	3055	Nop56p-associated pre-rRNA complex
59	6181	3055	Nop56p-associated pre-rRNA complex
59	6187	3055	Nop56p-associated pre-rRNA complex
59	6189	3055	Nop56p-associated pre-rRNA complex
59	6194	3055	Nop56p-associated pre-rRNA complex
59	6201	3055	Nop56p-associated pre-rRNA complex
59	6202	3055	Nop56p-associated pre-rRNA complex
59	6203	3055	Nop56p-associated pre-rRNA complex
59	6205	3055	Nop56p-associated pre-rRNA complex
59	6206	3055	Nop56p-associated pre-rRNA complex
59	6207	3055	Nop56p-associated pre-rRNA complex
59	6208	3055	Nop56p-associated pre-rRNA complex
59	6209	3055	Nop56p-associated pre-rRNA complex
59	6210	3055	Nop56p-associated pre-rRNA complex
59	6217	3055	Nop56p-associated pre-rRNA complex
59	6218	3055	Nop56p-associated pre-rRNA complex
59	6222	3055	Nop56p-associated pre-rRNA complex
59	6228	3055	Nop56p-associated pre-rRNA complex
59	6229	3055	Nop56p-associated pre-rRNA complex
59	6235	3055	Nop56p-associated pre-rRNA complex
59	6727	3055	Nop56p-associated pre-rRNA complex
59	6732	3055	Nop56p-associated pre-rRNA complex
59	6949	3055	Nop56p-associated pre-rRNA complex
59	7150	3055	Nop56p-associated pre-rRNA complex
59	7284	3055	Nop56p-associated pre-rRNA complex
59	7307	3055	Nop56p-associated pre-rRNA complex
59	7454	486	WIP-WASp-actin-myosin-IIa complex
59	7456	486	WIP-WASp-actin-myosin-IIa complex
59	7846	3055	Nop56p-associated pre-rRNA complex
59	8342	3055	Nop56p-associated pre-rRNA complex
59	8971	3055	Nop56p-associated pre-rRNA complex
59	9045	3055	Nop56p-associated pre-rRNA complex
59	9188	3055	Nop56p-associated pre-rRNA complex
59	9221	3055	Nop56p-associated pre-rRNA complex
59	9349	3055	Nop56p-associated pre-rRNA complex
59	81027	3055	Nop56p-associated pre-rRNA complex
60	81	725	P2X7 receptor signalling complex
60	86	566	BAF complex
60	86	778	LARC complex (LCR-associated remodeling complex)
60	708	5615	Emerin complex 52
60	6597	86	NUMAC complex (nucleosomal methylation activator complex)
60	6597	566	BAF complex
60	6597	778	LARC complex (LCR-associated remodeling complex)
60	6598	86	NUMAC complex (nucleosomal methylation activator complex)
60	6598	566	BAF complex
60	6598	778	LARC complex (LCR-associated remodeling complex)
60	6598	5614	Emerin complex 32
60	6599	86	NUMAC complex (nucleosomal methylation activator complex)
60	6599	566	BAF complex
60	6599	778	LARC complex (LCR-associated remodeling complex)
60	6599	5614	Emerin complex 32
60	6601	86	NUMAC complex (nucleosomal methylation activator complex)
60	6601	566	BAF complex
60	6601	778	LARC complex (LCR-associated remodeling complex)
60	6601	5614	Emerin complex 32
60	6602	86	NUMAC complex (nucleosomal methylation activator complex)
60	6603	566	BAF complex
60	6603	778	LARC complex (LCR-associated remodeling complex)
60	6604	566	BAF complex
60	6605	86	NUMAC complex (nucleosomal methylation activator complex)
60	6605	566	BAF complex
60	6605	778	LARC complex (LCR-associated remodeling complex)
60	6632	5613	Emerin complex 25
60	6632	5615	Emerin complex 52
60	6709	5604	Emerin complex 1
60	6709	5606	Emerin-actin-NMI-(alphaII)spectrin complex
60	6709	5608	Emerin architectural complex
60	6709	5614	Emerin complex 32
60	6741	5613	Emerin complex 25
60	6840	725	P2X7 receptor signalling complex
60	6853	2300	Profilin 2 complex
60	6854	2300	Profilin 2 complex
60	6908	5736	Pre-initiation complex (PIC)
60	7067	5615	Emerin complex 52
60	7088	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
60	7155	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
60	7529	5613	Emerin complex 25
60	7531	5613	Emerin complex 25
60	7531	5615	Emerin complex 52
60	8289	86	NUMAC complex (nucleosomal methylation activator complex)
60	8289	566	BAF complex
60	8289	778	LARC complex (LCR-associated remodeling complex)
60	8295	1166	p400-associated complex
60	8350	5609	Emerin regulatory complex
60	8350	5614	Emerin complex 32
60	8539	5615	Emerin complex 52
60	8607	1166	p400-associated complex
60	8815	5609	Emerin regulatory complex
60	8815	5613	Emerin complex 25
60	8826	5615	Emerin complex 52
60	8841	5609	Emerin regulatory complex
60	8841	5614	Emerin complex 32
60	8932	778	LARC complex (LCR-associated remodeling complex)
60	9111	5606	Emerin-actin-NMI-(alphaII)spectrin complex
60	9111	5607	Emerin-actin-NMI complex
60	9111	5608	Emerin architectural complex
60	9111	5614	Emerin complex 32
60	9111	5615	Emerin complex 52
60	9219	778	LARC complex (LCR-associated remodeling complex)
60	9406	5613	Emerin complex 25
60	9475	2300	Profilin 2 complex
60	79595	5613	Emerin complex 25
60	79718	5614	Emerin complex 32
60	80143	5604	Emerin complex 1
60	84661	5614	Emerin complex 32
60	90665	5614	Emerin complex 32
71	7415	2837	Profilin 1 complex
72	7284	3055	Nop56p-associated pre-rRNA complex
72	7307	3055	Nop56p-associated pre-rRNA complex
72	7846	3055	Nop56p-associated pre-rRNA complex
72	8342	3055	Nop56p-associated pre-rRNA complex
72	8971	3055	Nop56p-associated pre-rRNA complex
72	9045	3055	Nop56p-associated pre-rRNA complex
72	9188	3055	Nop56p-associated pre-rRNA complex
72	9221	3055	Nop56p-associated pre-rRNA complex
72	9349	3055	Nop56p-associated pre-rRNA complex
72	81027	3055	Nop56p-associated pre-rRNA complex
81	815	5655	Ternary complex (LRRC7, CAMK2a, ACTN4)
86	892	3065	RNA polymerase II complex, chromatin structure modifying
86	8607	302	INO80 chromatin remodeling complex
86	8607	304	SRCAP-associated chromatin remodeling complex
86	8607	525	TIP60 histone acetylase complex
86	8607	528	NuA4/Tip60 HAT complex
86	8607	529	NuA4/Tip60 HAT complex
86	8607	787	NuA4/Tip60-HAT complex B
86	8607	798	NuA4/Tip60-HAT complex A
86	8607	799	DMAP1-associated complex
86	8607	1170	cMYC-ATPase-helicase complex
86	8607	1171	c-MYC-ATPase-helicase complex
86	8607	1173	TIP49-TIP48-BAF53 complex
86	8607	2856	NuA4/Tip60 HAT complex
86	8607	2857	NuA4/Tip60 HAT complex
86	8819	739	SIN3-ING1b complex II
86	8932	778	LARC complex (LCR-associated remodeling complex)
86	9031	1230	WINAC complex
86	9219	778	LARC complex (LCR-associated remodeling complex)
86	9412	3065	RNA polymerase II complex, chromatin structure modifying
86	9643	528	NuA4/Tip60 HAT complex
86	9643	529	NuA4/Tip60 HAT complex
86	93973	302	INO80 chromatin remodeling complex
87	999	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
87	9564	5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)
101	3680	2989	ITGA9-ITGB1-ADAM8 complex
101	3688	2989	ITGA9-ITGB1-ADAM8 complex
103	1660	3102	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
103	2547	3102	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
103	3069	3102	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
103	5591	3102	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
103	7520	3102	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex
142	60	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	811	1226	H2AX complex I
142	817	3142	CAMK2-delta-MASH1 promoter-coactivator complex
142	890	1004	RC complex during S-phase of cell cycle
142	890	1005	RC complex during G2/M-phase of cell cycle
142	891	1005	RC complex during G2/M-phase of cell cycle
142	983	1005	RC complex during G2/M-phase of cell cycle
142	2547	1193	Rap1 complex
142	2547	5179	NCOA6-DNA-PK-Ku-PARP1 complex
142	2547	5235	WRN-Ku70-Ku80-PARP1 complex
142	3014	1226	H2AX complex I
142	3015	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
142	3280	3137	MASH1 promoter-coactivator complex
142	3280	3142	CAMK2-delta-MASH1 promoter-coactivator complex
142	3308	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	3308	3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	3309	1226	H2AX complex I
142	3836	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
142	3839	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
142	3978	1004	RC complex during S-phase of cell cycle
142	4000	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
142	4361	1193	Rap1 complex
142	4628	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	4691	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	4691	3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	4841	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	4841	3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	4841	3137	MASH1 promoter-coactivator complex
142	4841	3142	CAMK2-delta-MASH1 promoter-coactivator complex
142	4869	1226	H2AX complex I
142	4869	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
142	4869	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	4869	3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	5422	1004	RC complex during S-phase of cell cycle
142	5422	1005	RC complex during G2/M-phase of cell cycle
142	5424	1004	RC complex during S-phase of cell cycle
142	5424	1005	RC complex during G2/M-phase of cell cycle
142	5426	1004	RC complex during S-phase of cell cycle
142	5426	1005	RC complex during G2/M-phase of cell cycle
142	5430	3137	MASH1 promoter-coactivator complex
142	5430	3142	CAMK2-delta-MASH1 promoter-coactivator complex
142	5591	5179	NCOA6-DNA-PK-Ku-PARP1 complex
142	5981	1004	RC complex during S-phase of cell cycle
142	5981	1005	RC complex during G2/M-phase of cell cycle
142	5982	1004	RC complex during S-phase of cell cycle
142	5982	1005	RC complex during G2/M-phase of cell cycle
142	6117	1004	RC complex during S-phase of cell cycle
142	6117	1005	RC complex during G2/M-phase of cell cycle
142	6118	1004	RC complex during S-phase of cell cycle
142	6118	1005	RC complex during G2/M-phase of cell cycle
142	6119	1004	RC complex during S-phase of cell cycle
142	6119	1005	RC complex during G2/M-phase of cell cycle
142	6714	3137	MASH1 promoter-coactivator complex
142	6714	3142	CAMK2-delta-MASH1 promoter-coactivator complex
142	7014	1193	Rap1 complex
142	7088	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	7088	3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	7150	1004	RC complex during S-phase of cell cycle
142	7150	1005	RC complex during G2/M-phase of cell cycle
142	7153	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
142	7155	1729	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	7155	3135	TLE1 corepressor complex (MASH1 promoter-corepressor complex)
142	7486	5235	WRN-Ku70-Ku80-PARP1 complex
142	7515	159	Condensin I-PARP-1-XRCC1 complex
142	7520	1193	Rap1 complex
142	7520	5179	NCOA6-DNA-PK-Ku-PARP1 complex
142	7520	5235	WRN-Ku70-Ku80-PARP1 complex
142	8350	3137	MASH1 promoter-coactivator complex
142	8850	3137	MASH1 promoter-coactivator complex
142	8850	3142	CAMK2-delta-MASH1 promoter-coactivator complex
142	9918	159	Condensin I-PARP-1-XRCC1 complex
142	22907	1226	H2AX complex I
142	23054	5179	NCOA6-DNA-PK-Ku-PARP1 complex
142	23397	159	Condensin I-PARP-1-XRCC1 complex
142	54386	1193	Rap1 complex
142	64151	159	Condensin I-PARP-1-XRCC1 complex
142	554313	3137	MASH1 promoter-coactivator complex
142	723790	1728	CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex
150	2891	5747	2AR-mGluR2 complex
150	2891	5748	2AR-mGluR2 complex
153	1739	4869	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)
153	5567	879	PRKAC-AKAP5-ADRB1 complex
153	5568	879	PRKAC-AKAP5-ADRB1 complex
153	5576	4869	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)
153	9495	879	PRKAC-AKAP5-ADRB1 complex
153	9495	4869	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)
154	3778	668	BKCA-beta2AR-AKAP79 signaling complex
154	3778	672	BKCA-beta2AR complex
154	9368	687	CFTR-NHERF-beta(2)AR signaling complex
154	9495	668	BKCA-beta2AR-AKAP79 signaling complex
161	891	247	RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
161	8650	247	RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
161	29924	247	RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
162	164	36	AP1 adaptor complex
162	164	144	Gamma-BAR-AP1 complex
162	8905	36	AP1 adaptor complex
162	8905	144	Gamma-BAR-AP1 complex
162	8906	36	AP1 adaptor complex
162	8906	144	Gamma-BAR-AP1 complex
162	8907	36	AP1 adaptor complex
162	8907	144	Gamma-BAR-AP1 complex
162	55435	144	Gamma-BAR-AP1 complex
164	5045	5165	AP1G1-PACS1-FURIN complex
164	8905	36	AP1 adaptor complex
164	8905	144	Gamma-BAR-AP1 complex
164	8906	36	AP1 adaptor complex
164	8906	144	Gamma-BAR-AP1 complex
164	8907	36	AP1 adaptor complex
164	8907	144	Gamma-BAR-AP1 complex
164	55435	144	Gamma-BAR-AP1 complex
164	55690	5165	AP1G1-PACS1-FURIN complex
164	79874	1090	APLG1-Rababtin5 complex
196	405	1211	Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)
196	8450	1211	Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)
196	9978	1211	Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)
204	843	5856	AK2-FADD-caspase-10 (AFAC10) complex
204	8772	5856	AK2-FADD-caspase-10 (AFAC10) complex
207	367	2159	AR-AKT-APPL complex
207	3320	5718	eNOS-HSP90-AKT complex, VEGF induced
207	4846	5718	eNOS-HSP90-AKT complex, VEGF induced
207	4904	2156	YBX1-AKT1 complex
207	8115	3847	TCL1(trimer)-AKT1 complex
207	26060	2159	AR-AKT-APPL complex
208	8115	3848	TCL1(trimer)-AKT2 complex
208	57630	3138	POSH-AKT2 complex
267	7415	4977	gp78-p97/VCP-DERL1 complex
267	79139	4977	gp78-p97/VCP-DERL1 complex
292	59	3055	Nop56p-associated pre-rRNA complex
292	72	3055	Nop56p-associated pre-rRNA complex
292	3007	3055	Nop56p-associated pre-rRNA complex
292	3178	3055	Nop56p-associated pre-rRNA complex
292	3192	3055	Nop56p-associated pre-rRNA complex
292	3608	3055	Nop56p-associated pre-rRNA complex
292	3609	3055	Nop56p-associated pre-rRNA complex
292	4670	3055	Nop56p-associated pre-rRNA complex
292	4673	3055	Nop56p-associated pre-rRNA complex
292	4691	3055	Nop56p-associated pre-rRNA complex
292	4736	3055	Nop56p-associated pre-rRNA complex
292	4809	3055	Nop56p-associated pre-rRNA complex
292	4869	3055	Nop56p-associated pre-rRNA complex
292	4904	3055	Nop56p-associated pre-rRNA complex
292	6122	3055	Nop56p-associated pre-rRNA complex
292	6124	3055	Nop56p-associated pre-rRNA complex
292	6125	3055	Nop56p-associated pre-rRNA complex
292	6128	3055	Nop56p-associated pre-rRNA complex
292	6129	3055	Nop56p-associated pre-rRNA complex
292	6130	3055	Nop56p-associated pre-rRNA complex
292	6132	3055	Nop56p-associated pre-rRNA complex
292	6133	3055	Nop56p-associated pre-rRNA complex
292	6134	3055	Nop56p-associated pre-rRNA complex
292	6135	3055	Nop56p-associated pre-rRNA complex
292	6136	3055	Nop56p-associated pre-rRNA complex
292	6137	3055	Nop56p-associated pre-rRNA complex
292	6138	3055	Nop56p-associated pre-rRNA complex
292	6139	3055	Nop56p-associated pre-rRNA complex
292	6141	3055	Nop56p-associated pre-rRNA complex
292	6142	3055	Nop56p-associated pre-rRNA complex
292	6143	3055	Nop56p-associated pre-rRNA complex
292	6144	3055	Nop56p-associated pre-rRNA complex
292	6146	3055	Nop56p-associated pre-rRNA complex
292	6147	3055	Nop56p-associated pre-rRNA complex
292	6152	3055	Nop56p-associated pre-rRNA complex
292	6154	3055	Nop56p-associated pre-rRNA complex
292	6155	3055	Nop56p-associated pre-rRNA complex
292	6156	3055	Nop56p-associated pre-rRNA complex
292	6157	3055	Nop56p-associated pre-rRNA complex
292	6158	3055	Nop56p-associated pre-rRNA complex
292	6159	3055	Nop56p-associated pre-rRNA complex
292	6160	3055	Nop56p-associated pre-rRNA complex
292	6161	3055	Nop56p-associated pre-rRNA complex
292	6165	3055	Nop56p-associated pre-rRNA complex
292	6168	3055	Nop56p-associated pre-rRNA complex
292	6170	3055	Nop56p-associated pre-rRNA complex
292	6173	3055	Nop56p-associated pre-rRNA complex
292	6175	3055	Nop56p-associated pre-rRNA complex
292	6176	3055	Nop56p-associated pre-rRNA complex
292	6181	3055	Nop56p-associated pre-rRNA complex
292	6187	3055	Nop56p-associated pre-rRNA complex
292	6189	3055	Nop56p-associated pre-rRNA complex
292	6194	3055	Nop56p-associated pre-rRNA complex
292	6201	3055	Nop56p-associated pre-rRNA complex
292	6202	3055	Nop56p-associated pre-rRNA complex
292	6203	3055	Nop56p-associated pre-rRNA complex
292	6205	3055	Nop56p-associated pre-rRNA complex
292	6206	3055	Nop56p-associated pre-rRNA complex
292	6207	3055	Nop56p-associated pre-rRNA complex
292	6208	3055	Nop56p-associated pre-rRNA complex
292	6209	3055	Nop56p-associated pre-rRNA complex
292	6210	3055	Nop56p-associated pre-rRNA complex
292	6217	3055	Nop56p-associated pre-rRNA complex
292	6218	3055	Nop56p-associated pre-rRNA complex
292	6222	3055	Nop56p-associated pre-rRNA complex
292	6228	3055	Nop56p-associated pre-rRNA complex
292	6229	3055	Nop56p-associated pre-rRNA complex
292	6235	3055	Nop56p-associated pre-rRNA complex
292	6727	3055	Nop56p-associated pre-rRNA complex
292	6732	3055	Nop56p-associated pre-rRNA complex
292	6949	3055	Nop56p-associated pre-rRNA complex
292	7150	3055	Nop56p-associated pre-rRNA complex
292	7284	3055	Nop56p-associated pre-rRNA complex
292	7307	3055	Nop56p-associated pre-rRNA complex
292	7846	3055	Nop56p-associated pre-rRNA complex
292	8342	3055	Nop56p-associated pre-rRNA complex
292	8971	3055	Nop56p-associated pre-rRNA complex
292	9045	3055	Nop56p-associated pre-rRNA complex
292	9188	3055	Nop56p-associated pre-rRNA complex
292	9221	3055	Nop56p-associated pre-rRNA complex
292	9349	3055	Nop56p-associated pre-rRNA complex
292	51602	3055	Nop56p-associated pre-rRNA complex
292	51631	3055	Nop56p-associated pre-rRNA complex
292	55131	3055	Nop56p-associated pre-rRNA complex
292	55299	3055	Nop56p-associated pre-rRNA complex
292	55646	3055	Nop56p-associated pre-rRNA complex
292	55681	3055	Nop56p-associated pre-rRNA complex
292	81027	3055	Nop56p-associated pre-rRNA complex
309	4035	2710	LRP-1-Alpha-2-M-annexin VI complex
317	842	5816	Apoptosome-procaspase 9 complex
317	54205	1248	Apoptosome
317	54205	5816	Apoptosome-procaspase 9 complex
320	8573	617	CASK-LIN7C-APBA1 complex
320	8573	3207	LIN2-LIN7-SAP97-MINT1 complex
320	8825	3207	LIN2-LIN7-SAP97-MINT1 complex
320	55327	617	CASK-LIN7C-APBA1 complex
322	351	143	APP-FE65-LRP complex
322	4035	143	APP-FE65-LRP complex
322	57616	5870	FE65-TSHZ3-HDAC1 complex
324	8312	3004	APC-Axin-1-beta-catenin complex
324	8312	3166	AXIN-APC-betaCatenin-GSK3B complex
324	8826	3008	60S APC containing complex
324	84790	3008	60S APC containing complex
328	3364	2808	RAD9-RAD1-HUS1-APE1 complex
328	5810	2808	RAD9-RAD1-HUS1-APE1 complex
328	5883	2808	RAD9-RAD1-HUS1-APE1 complex
328	6774	298	VEGF transcriptional complex
329	7132	5531	Tumor necrosis factor receptor 1 signaling complex
329	7186	5529	TRAF2-cIAP1/BIRC2 complex
329	7186	5531	Tumor necrosis factor receptor 1 signaling complex
329	8717	5531	Tumor necrosis factor receptor 1 signaling complex
331	9113	5317	LATS1-HTRA2-BIRC4 complex
332	3619	1087	BIRC5-AURKB-INCENP-EVI5 complex
332	3619	1118	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
332	3619	1119	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
332	3619	1120	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)
332	3619	2579	Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)
332	5921	2581	RasGAP-AURKA/AURKB-survivin complex
332	7514	1116	CRM1-Survivin-AuroraB mitotic complex
332	7514	1117	CRM1-Survivin mitotic complex
332	7813	1087	BIRC5-AURKB-INCENP-EVI5 complex
332	9212	1087	BIRC5-AURKB-INCENP-EVI5 complex
332	9212	1116	CRM1-Survivin-AuroraB mitotic complex
332	9212	1118	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
332	9212	1119	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
332	9212	2579	Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)
332	9212	2581	RasGAP-AURKA/AURKB-survivin complex
332	9212	2582	Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)
332	55143	1118	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
332	55143	1119	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
332	55143	1120	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)
332	55143	2582	Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)
348	5621	1088	PRNP-ApolopoproteinE3 complex
351	4035	143	APP-FE65-LRP complex
354	5104	845	PCI-PSA-SCG2 complex
354	7857	845	PCI-PSA-SCG2 complex
355	841	5473	FAS-FADD-CASP8 complex
355	841	5799	Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced
355	841	5800	Death-inducing signaling complex DISC (type I cells associated), stimulated
355	841	5859	FAS-FADD-CASP8-CASP10 complex
355	841	5860	FAS-FADD-CASP8 complex
355	843	5859	FAS-FADD-CASP8-CASP10 complex
355	843	5861	FAS-FADD-CASP10 complex
