BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative_flag	CM13	[74]		Q9Y3U8	1	9.5	0.97	0.00033	12253.8	HOMO SAPIENS	RL36_HUMAN 60S ribosomal protein L36
negative_flag	CM13	[75]		P61254	1	6.2	0.92	0.0025	17258.4	HOMO SAPIENS	RL26_HUMAN 60S ribosomal protein L26
negative_flag	CM13	[76]		P10412	1	5.5	0.8	6.00E-04	21865.4	HOMO SAPIENS	H14_HUMAN Histone H1.4
negative_flag	CM13	[77]		Q9NYJ8	1	2.5	0.72	0.007	76494.8	HOMO SAPIENS	TAB2_HUMAN Mitogen-activated protein kinase kinase kinase 7-interacting protein 2
negative_flag	CM13	[78]		P61247	1	5.3	0.69	0.0089	29945.2	HOMO SAPIENS	RS3A_HUMAN 40S ribosomal protein S3a
negative_flag	CM13	[79]		P63173	1	18.6	0.68	0.0086	8218	HOMO SAPIENS	RL38_HUMAN 60S ribosomal protein L38
negative_flag	CM13	[7]		P11940	8	15.9	5.53	1.10E-08	70671.5	HOMO SAPIENS	PABP1_HUMAN Polyadenylate-binding protein 1
negative_flag	CM13	[80]		P11908	1	6.6	0.66	0.0052	34769.4	HOMO SAPIENS	PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2
negative_flag	CM13	[81]		Q13247	1	2.6	0.62	0.0067	39587.1	HOMO SAPIENS	SFRS6_HUMAN Splicing factor, arginine/serine-rich 6
negative_flag	CM13	[82]		Q96F45	1	3.7	0.59	0.0065	62555.3	HOMO SAPIENS	ZN503_HUMAN Zinc finger protein 503
negative_flag	CM13	[83]		Q92667	1	1.6	0.4	0.0041	97342.4	HOMO SAPIENS	AKAP1_HUMAN A kinase anchor protein 1, mitochondrial precursor
negative_flag	CM13	[8]		P04264	6	10.1	4	4.70E-07	66018.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1
negative_flag	CM13	[9]		P54105	5	45.6	4.83	4.60E-08	26215.5	HOMO SAPIENS	ICLN_HUMAN Methylosome subunit pICln
negative_flag	CM60	[10]		Q15393	6	5.9	5.22	8.70E-08	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3
negative_flag	CM60	[11-1]	2	Q14681	3	18.6	3.75	8.80E-07	28586.4	HOMO SAPIENS	KCTD2_HUMAN BTB/POZ domain-containing protein KCTD2
negative_flag	CM60	[11]		Q9NXV2	9	74.8	3.94	3.20E-07	26092.8	HOMO SAPIENS	KCTD5_HUMAN BTB/POZ domain-containing protein KCTD5
negative_flag	CM60	[12]		P54105	5	33.8	4.67	1.20E-06	26215.5	HOMO SAPIENS	ICLN_HUMAN Methylosome subunit pICln
negative_flag	CM60	[13-1]	1	Q13310	3	6.2	3.99	2.00E-06	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4
negative_flag	CM60	[13]		P11940	6	11.8	3.99	2.00E-06	70671.5	HOMO SAPIENS	PABP1_HUMAN Polyadenylate-binding protein 1
negative_flag	CM60	[14]		Q00839	4	8.3	4.71	1.20E-07	90514.1	HOMO SAPIENS	HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U
negative_flag	CM60	[15-1]	1	P55795	2	8.5	5.25	2.30E-07	49264	HOMO SAPIENS	HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2
negative_flag	CM60	[15]		P31943	3	12.7	5.25	2.30E-07	49229.9	HOMO SAPIENS	HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H
negative_flag	CM60	[16]		Q9Y2W1	6	9.4	2.45	0.00011	108666.6	HOMO SAPIENS	TR150_HUMAN Thyroid hormone receptor-associated protein 3
negative_flag	CM60	[17]		Q15208	5	14.6	2.73	0.00015	54190.7	HOMO SAPIENS	STK38_HUMAN Serine/threonine-protein kinase 38
negative_flag	CM60	[18]		P14866	3	11.5	4.15	5.40E-06	60187.8	HOMO SAPIENS	HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L
negative_flag	CM60	[19]		P07437	4	13.3	2.94	2.00E-04	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain
negative_flag	CM60	[1]		P52732	45	46.1	6.06	1.70E-09	119160	HOMO SAPIENS	KIF11_HUMAN Kinesin-like protein KIF11
negative_flag	CM60	[20]		P08107	5	9	2.91	3.80E-06	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1
negative_flag	CM60	[21]		P67809	2	14.5	4.74	3.10E-06	35924.5	HOMO SAPIENS	YBOX1_HUMAN Nuclease sensitive element-binding protein 1
negative_flag	CM60	[22]		P19338	4	6.6	2.78	5.10E-05	76615	HOMO SAPIENS	NUCL_HUMAN Nucleolin
negative_flag	CM60	[23]		P62424	3	15	3.55	3.60E-06	29995.9	HOMO SAPIENS	RL7A_HUMAN 60S ribosomal protein L7a
negative_flag	CM60	[24]		P36578	4	11.9	2.8	4.10E-05	47697.7	HOMO SAPIENS	RL4_HUMAN 60S ribosomal protein L4
negative_flag	CM60	[25]		Q9Y657	4	27.9	2.17	0.00052	29600.8	HOMO SAPIENS	SPIN1_HUMAN Spindlin-1
negative_flag	CM60	[26]		P62753	2	10.8	4.3	6.70E-06	28680.9	HOMO SAPIENS	RS6_HUMAN 40S ribosomal protein S6
negative_flag	CM60	[27]		P62241	3	17.8	3.36	4.60E-05	24205.4	HOMO SAPIENS	RS8_HUMAN 40S ribosomal protein S8
negative_flag	CM60	[28]		P62829	2	25	4.38	2.40E-08	14865.6	HOMO SAPIENS	RL23_HUMAN 60S ribosomal protein L23
negative_flag	CM60	[29]		P06748	2	16.7	4.96	8.70E-09	32575.3	HOMO SAPIENS	NPM_HUMAN Nucleophosmin
negative_flag	CM60	[2]		O14744	29	60.9	5.11	4.80E-08	72684.5	HOMO SAPIENS	ANM5_HUMAN Protein arginine N-methyltransferase 5
negative_flag	CM60	[30]		Q99417	2	35.9	3.22	9.00E-06	11966.8	HOMO SAPIENS	MYCBP_HUMAN C-Myc-binding protein
negative_flag	CM60	[31]		P05387	2	30.4	3.37	3.70E-06	11665	HOMO SAPIENS	RLA2_HUMAN 60S acidic ribosomal protein P2
negative_flag	CM60	[32]		P62314	2	28.6	2.85	2.30E-05	13281.7	HOMO SAPIENS	SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1
negative_flag	CM60	[33]		Q07020	1	6.9	4.59	1.50E-06	21634.7	HOMO SAPIENS	RL18_HUMAN 60S ribosomal protein L18
negative_flag	CM60	[34]		O43143	3	5	1.83	0.0014	90933.6	HOMO SAPIENS	DHX15_HUMAN Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
negative_flag	CM60	[35]		P39023	2	9.4	2.51	2.70E-05	46109.3	HOMO SAPIENS	RL3_HUMAN 60S ribosomal protein L3
negative_flag	CM60	[36]		P46781	3	11.9	1.48	0.007	22591.6	HOMO SAPIENS	RS9_HUMAN 40S ribosomal protein S9
negative_flag	CM60	[37]		P83731	1	8.3	3.77	1.90E-06	17779.1	HOMO SAPIENS	RL24_HUMAN 60S ribosomal protein L24
negative_flag	CM60	[38]		P01614	1	11.3	3.72	5.20E-07	12676.4	HOMO SAPIENS	KV201_HUMAN Ig kappa chain V-II region Cum
negative_flag	CM60	[39]		P17844	2	3.7	1.92	0.00038	69148.7	HOMO SAPIENS	DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5
negative_flag	CM60	[3]		O75688	16	59.1	4.64	3.80E-07	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B
negative_flag	CM60	[40]		P46776	2	14.9	1.91	0.00036	16561.5	HOMO SAPIENS	RL27A_HUMAN 60S ribosomal protein L27a
negative_flag	CM60	[4-1]	5	P35527	6	15.2	3.92	1.30E-06	62129.9	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9
negative_flag	CM60	[41]		P61978	2	5.6	2.21	3.30E-05	50976.7	HOMO SAPIENS	HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K
negative_flag	CM60	[42]		P26373	2	10.4	2.24	4.00E-05	24261.7	HOMO SAPIENS	RL13_HUMAN 60S ribosomal protein L13
negative_flag	CM60	[43]		Q8N5Z5	1	3.8	3.18	7.60E-06	34888.4	HOMO SAPIENS	KCD17_HUMAN BTB/POZ domain-containing protein KCTD17
negative_flag	CM60	[44]		P84090	1	11.5	3.17	1.10E-06	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog
negative_flag	CM60	[45]		Q9UQ35	3	1.4	1.2	0.0014	299617.3	HOMO SAPIENS	SRRM2_HUMAN Serine/arginine repetitive matrix protein 2
negative_flag	CM60	[46]		P62851	2	15.2	1.81	7.10E-05	13742.2	HOMO SAPIENS	RS25_HUMAN 40S ribosomal protein S25
negative_flag	CM60	[47]		P18124	1	4.4	2.97	6.20E-05	29226	HOMO SAPIENS	RL7_HUMAN 60S ribosomal protein L7
negative_flag	CM60	[48]		Q9UMS4	1	5.4	2.53	7.00E-05	55181.3	HOMO SAPIENS	PRP19_HUMAN Pre-mRNA-processing factor 19
negative_flag	CM60	[49]		P62249	1	7.5	2.42	8.20E-05	16445.5	HOMO SAPIENS	RS16_HUMAN 40S ribosomal protein S16
negative_flag	CM60	[4]		P13645	14	27.3	5.5	6.10E-09	59511.1	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10
negative_flag	CM60	[50]		P09651	1	2.7	2.32	0.00046	38846.1	HOMO SAPIENS	ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1
negative_flag	CM60	[5-1]	1	P68032	6	19.4	5.31	8.60E-08	42019.4	HOMO SAPIENS	ACTC_HUMAN Actin, alpha cardiac muscle 1
negative_flag	CM60	[51]		P30050	2	20.6	1.36	0.0018	17818.7	HOMO SAPIENS	RL12_HUMAN 60S ribosomal protein L12
negative_flag	CM60	[5-2]	1	P68133	6	19.4	5.31	8.60E-08	42051.4	HOMO SAPIENS	ACTS_HUMAN Actin, alpha skeletal muscle
negative_flag	CM60	[52]		P62318	1	7.9	2.18	0.00018	13916.4	HOMO SAPIENS	SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3
negative_flag	CM60	[5-3]	1	P62736	5	16.4	5.31	8.60E-08	42009.4	HOMO SAPIENS	ACTA_HUMAN Actin, aortic smooth muscle
negative_flag	CM60	[53]		P35268	1	10.2	2.15	2.20E-05	14787.1	HOMO SAPIENS	RL22_HUMAN 60S ribosomal protein L22
negative_flag	CM60	[5-4]	1	P63267	5	16.5	5.31	8.60E-08	41877.3	HOMO SAPIENS	ACTH_HUMAN Actin, gamma-enteric smooth muscle
negative_flag	CM60	[54]		O75533	1	0.9	2.12	8.20E-05	145816.7	HOMO SAPIENS	SF3B1_HUMAN Splicing factor 3B subunit 1
negative_flag	CM60	[55]		P42766	2	18.7	1.31	0.0017	14551.6	HOMO SAPIENS	RL35_HUMAN 60S ribosomal protein L35
negative_flag	CM60	[56]		P62244	1	10.8	1.98	0.0015	14839.6	HOMO SAPIENS	RS15A_HUMAN 40S ribosomal protein S15a
negative_flag	CM60	[57]		P62750	1	8.3	1.91	0.00018	17695.2	HOMO SAPIENS	RL23A_HUMAN 60S ribosomal protein L23a
negative_flag	CM60	[58]		P62269	2	12.5	1.01	0.0094	17718.8	HOMO SAPIENS	RS18_HUMAN 40S ribosomal protein S18
negative_flag	CM60	[59]		Q8IWX8	1	2	1.54	0.00084	103573.9	HOMO SAPIENS	CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein
negative_flag	CM60	[5]		P60709	12	52	5.41	5.00E-08	41737.1	HOMO SAPIENS	ACTB_HUMAN Actin, cytoplasmic 1
negative_flag	CM60	[60]		P61353	1	6.6	1.54	0.00036	15797.9	HOMO SAPIENS	RL27_HUMAN 60S ribosomal protein L27
negative_flag	CM60	[61]		P62913	1	5.1	1.4	0.00081	20252.6	HOMO SAPIENS	RL11_HUMAN 60S ribosomal protein L11
negative_flag	CM60	[62]		P62304	1	12	1.3	0.00071	10803.7	HOMO SAPIENS	RUXE_HUMAN Small nuclear ribonucleoprotein E
negative_flag	CM60	[63]		P17987	1	2	1.2	0.00094	60344.1	HOMO SAPIENS	TCPA_HUMAN T-complex protein 1 subunit alpha
negative_flag	CM60	[64]		Q13247	1	2.6	1.19	0.0016	39587.1	HOMO SAPIENS	SFRS6_HUMAN Splicing factor, arginine/serine-rich 6
negative_flag	CM60	[65]		P62280	2	13.3	0.61	0.0094	18430.9	HOMO SAPIENS	RS11_HUMAN 40S ribosomal protein S11
negative_flag	CM60	[66]		Q13435	2	2.8	0.6	0.0048	97657.5	HOMO SAPIENS	SF3B2_HUMAN Splicing factor 3B subunit 2
negative_flag	CM60	[67]		P61254	1	6.2	1.04	0.0026	17258.4	HOMO SAPIENS	RL26_HUMAN 60S ribosomal protein L26
negative_flag	CM60	[68]		P81605	1	10	1.02	0.0014	11284	HOMO SAPIENS	DCD_HUMAN Dermcidin precursor
negative_flag	CM60	[69]		P62861	1	16.9	1	0.001	6647.9	HOMO SAPIENS	RS30_HUMAN 40S ribosomal protein S30
negative_flag	CM60	[6]		P98175	16	21.3	4.46	1.40E-07	103460.3	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10
negative_flag	CM60	[70]		O43390	1	1.6	0.97	3.00E-04	70943.6	HOMO SAPIENS	HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R
negative_flag	CM60	[71]		P62701	1	3.4	0.96	0.0026	29598	HOMO SAPIENS	RS4X_HUMAN 40S ribosomal protein S4, X isoform
negative_flag	CM60	[72]		Q9NYF8	1	1.5	0.87	0.0044	106122.9	HOMO SAPIENS	BCLF1_HUMAN Bcl-2-associated transcription factor 1
negative_flag	CM60	[73]		O15042	1	1.9	0.85	0.0054	118292.9	HOMO SAPIENS	SR140_HUMAN U2-associated protein SR140
negative_flag	CM60	[74]		P84103	1	5.5	0.84	0.0016	19329.8	HOMO SAPIENS	SFRS3_HUMAN Splicing factor, arginine/serine-rich 3
negative_flag	CM60	[75]		Q9Y3U8	1	8.6	0.83	0.0037	12253.8	HOMO SAPIENS	RL36_HUMAN 60S ribosomal protein L36
negative_flag	CM60	[76]		Q8IYB3	1	1.8	0.83	0.0096	102335.9	HOMO SAPIENS	SRRM1_HUMAN Serine/arginine repetitive matrix protein 1
negative_flag	CM60	[77]		Q16630	1	2.5	0.73	0.0017	59210.3	HOMO SAPIENS	CPSF6_HUMAN Cleavage and polyadenylation specificity factor subunit 6
negative_flag	CM60	[78]		P62906	1	7.4	0.7	0.0077	24831.5	HOMO SAPIENS	RL10A_HUMAN 60S ribosomal protein L10a
negative_flag	CM60	[79]		P05386	1	28.9	0.6	0.0063	11514	HOMO SAPIENS	RLA1_HUMAN 60S acidic ribosomal protein P1
negative_flag	CM60	[7]		Q9BQA1	10	46.8	6.92	1.50E-10	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50
negative_flag	CM60	[80]		O95678	1	1.3	0.58	0.0058	59504.8	HOMO SAPIENS	K2C75_HUMAN Keratin, type II cytoskeletal 75
negative_flag	CM60	[8-1]	4	P35908	6	11.6	3.42	6.00E-05	65865.8	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal
negative_flag	CM60	[81]		Q5VT97	1	1.8	0.51	0.006	124949.1	HOMO SAPIENS	SYDE2_HUMAN Rho GTPase-activating protein SYDE2
negative_flag	CM60	[8-2]	1	P05787	2	3.7	3.78	2.00E-06	53704.7	HOMO SAPIENS	K2C8_HUMAN Keratin, type II cytoskeletal 8
negative_flag	CM60	[82]		P62266	1	7.7	0.5	0.0081	15807.7	HOMO SAPIENS	RS23_HUMAN 40S ribosomal protein S23
negative_flag	CM60	[8-3]	1	P08729	2	3.8	3.78	2.00E-06	51418.2	HOMO SAPIENS	K2C7_HUMAN Keratin, type II cytoskeletal 7
negative_flag	CM60	[8-4]	1	P19013	2	3.4	3.78	2.00E-06	57285.7	HOMO SAPIENS	K2C4_HUMAN Keratin, type II cytoskeletal 4
negative_flag	CM60	[8]		P04264	14	23.3	4.55	2.40E-07	66018.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1
negative_flag	CM60	[9]		Q9BRS2	10	21.8	3.94	8.80E-07	65583.5	HOMO SAPIENS	RIOK1_HUMAN Serine/threonine-protein kinase RIO1
